sqft_living,bathrooms,bedrooms,floors,price
2200,2.0,4.0,1.0,279000.0
3360,2.5,4.0,2.0,950000.0
2470,2.75,3.0,2.0,970500.0
1260,1.0,2.0,1.0,412000.0
1430,1.0,3.0,1.5,400000.0
1230,2.25,3.0,1.5,200000.0
2320,2.5,4.0,2.0,397000.0
3290,2.5,4.0,2.0,715000.0
2550,2.5,4.0,2.0,371000.0
1870,2.5,3.0,2.0,458000.0
3110,3.0,5.0,1.0,436500.0
1820,2.5,3.0,2.0,329950.0
3050,3.25,3.0,1.0,950000.0
1890,2.0,4.0,2.0,282000.0
800,1.0,1.0,1.0,250000.0
6900,4.25,6.0,2.0,1135000.0
2670,1.75,4.0,2.0,400000.0
3260,2.75,5.0,1.0,681500.0
860,1.0,2.0,1.0,200000.0
3850,4.5,4.0,2.0,995000.0
2040,2.5,4.0,2.0,355000.0
1790,2.25,3.0,1.0,425000.0
3740,3.0,4.0,2.0,869000.0
2660,3.25,3.0,2.0,915000.0
3140,2.0,4.0,1.0,925000.0
1160,1.0,3.0,1.5,390000.0
1860,2.25,3.0,2.0,330000.0
1630,3.0,4.0,1.0,482500.0
1750,2.25,3.0,3.0,525000.0
1300,1.0,3.0,1.0,237000.0
960,1.0,3.0,1.0,205000.0
1850,2.5,3.0,2.0,623000.0
3260,2.75,4.0,2.0,565000.0
2420,2.25,4.0,1.0,400000.0
1460,1.0,3.0,1.5,405000.0
2240,3.0,4.0,2.0,337000.0
1240,1.0,2.0,1.0,355000.0
2060,2.25,3.0,1.0,885000.0
2280,2.75,5.0,1.0,420000.0
2510,2.5,4.0,2.0,448000.0
3150,2.75,4.0,2.0,800000.0
2780,2.25,5.0,2.0,830000.0
2380,1.75,6.0,2.0,725000.0
2140,2.25,3.0,2.0,780000.0
840,1.0,2.0,1.0,325000.0
2170,2.25,4.0,1.0,488800.0
2120,2.0,4.0,1.0,489000.0
3290,2.75,3.0,2.0,595000.0
2290,2.25,5.0,1.0,359900.0
4910,3.0,3.0,2.0,1080000.0
3730,2.75,4.0,2.0,925000.0
2440,2.5,3.0,2.0,625000.0
2570,2.5,3.0,2.0,339990.0
2970,2.5,4.0,2.0,775950.0
2630,3.0,5.0,2.0,420000.0
1530,3.25,3.0,2.0,654000.0
3690,3.5,3.0,2.0,725000.0
1230,1.0,2.0,2.0,375000.0
2200,2.5,3.0,1.0,1100000.0
2330,2.25,4.0,2.0,639500.0
2160,2.0,4.0,1.5,849000.0
1550,1.5,4.0,1.0,418000.0
1780,1.75,4.0,1.0,442900.0
2610,1.75,3.0,1.5,750000.0
3290,2.5,3.0,2.0,930000.0
1330,1.75,2.0,1.0,565000.0
3530,3.5,4.0,2.0,874150.0
2090,2.5,4.0,2.0,545000.0
2040,2.5,4.0,1.0,500000.0
2370,2.5,4.0,2.0,687000.0
2810,2.5,4.0,2.0,810000.0
2050,2.5,3.0,1.0,439500.0
2870,1.75,3.0,1.5,802000.0
2130,2.5,4.0,1.0,732600.0
2580,2.5,4.0,2.0,374000.0
2380,2.5,4.0,2.0,330000.0
1940,2.0,4.0,1.0,365000.0
1610,2.0,2.0,2.0,290900.0
2060,2.5,3.0,1.0,577000.0
1010,1.0,2.0,1.0,280000.0
2810,2.5,4.0,2.0,675000.0
2380,2.25,3.0,1.0,800000.0
1060,1.0,2.0,1.0,299995.0
1560,1.75,3.0,1.0,440000.0
1500,1.75,2.0,1.0,249500.0
970,1.0,2.0,1.0,690000.0
1170,1.0,3.0,1.0,235000.0
2280,2.5,3.0,2.0,320000.0
2800,3.0,7.0,1.0,350000.0
1150,1.5,4.0,1.5,334000.0
2180,3.0,6.0,2.0,235000.0
2520,2.5,4.0,2.0,442000.0
1760,1.75,3.0,1.0,264000.0
1180,1.0,2.0,1.0,275000.0
950,1.5,2.0,1.0,430000.0
1900,2.5,3.0,2.0,550000.0
2300,2.5,4.0,2.0,775000.0
2660,2.75,6.0,1.0,603500.0
1530,1.0,3.0,1.5,230000.0
1850,2.5,4.0,1.0,449000.0
1200,2.0,3.0,1.0,420000.0
2270,2.25,4.0,1.0,735000.0
1090,1.5,3.0,1.0,200000.0
1100,2.75,3.0,2.0,286000.0
1640,2.5,3.0,3.0,579000.0
1950,3.75,3.0,1.0,345100.0
1660,1.75,3.0,1.5,350000.0
880,1.0,3.0,1.5,291500.0
1500,2.5,3.0,2.0,649950.0
1890,2.0,3.0,2.0,458500.0
1150,1.0,3.0,2.0,500000.0
2430,2.5,3.0,2.0,362300.0
2110,1.75,4.0,1.0,324000.0
2950,2.0,3.0,2.0,495000.0
1650,2.25,3.0,2.0,233500.0
2110,2.25,3.0,2.0,479000.0
2010,2.25,4.0,2.0,322200.0
3030,2.5,4.0,2.0,835000.0
1270,1.0,3.0,1.0,347000.0
1610,1.75,3.0,1.0,725000.0
1140,1.0,3.0,2.0,345000.0
2110,2.5,3.0,2.0,345950.0
1840,1.75,3.0,1.0,550000.0
1560,1.75,3.0,1.0,399950.0
1840,1.75,3.0,1.0,269500.0
1830,2.5,4.0,1.0,494000.0
2120,1.75,4.0,1.0,453000.0
1600,1.75,3.0,1.0,442500.0
1450,1.75,4.0,1.5,235000.0
1880,1.75,3.0,1.0,389800.0
1270,1.75,3.0,1.0,346000.0
1720,1.5,4.0,1.0,360000.0
2400,2.5,4.0,2.0,650000.0
1150,1.0,3.0,1.0,290000.0
870,1.0,2.0,1.0,234000.0
2000,2.5,4.0,2.0,260000.0
2420,2.0,3.0,1.0,349900.0
1080,1.0,3.0,1.0,275000.0
3420,2.5,4.0,2.0,725000.0
1870,2.5,4.0,2.0,375000.0
2500,2.5,4.0,1.0,806000.0
2150,2.5,3.0,2.0,470000.0
1470,2.25,3.0,2.0,490000.0
2130,2.0,5.0,1.5,615000.0
1000,1.0,3.0,1.0,249000.0
2390,1.75,3.0,1.0,396500.0
860,1.0,2.0,1.0,405000.0
1960,2.5,3.0,2.0,560000.0
2000,2.5,4.0,2.0,459950.0
1620,1.0,3.0,1.5,265000.0
2890,2.5,6.0,1.0,502000.0
1300,1.75,3.0,1.0,430000.0
1080,1.0,2.0,1.0,525000.0
2170,2.5,4.0,1.0,415000.0
2260,2.5,3.0,2.0,600000.0
1580,1.75,3.0,1.0,225000.0
2620,2.5,4.0,2.0,300000.0
1540,2.5,4.0,2.0,491234.0
3440,3.25,4.0,2.0,905000.0
1740,2.5,5.0,1.0,199950.0
2160,1.75,4.0,1.0,450000.0
1480,1.0,3.0,2.0,899000.0
2260,1.75,2.0,2.0,649000.0
3910,3.5,4.0,2.0,780000.0
1700,1.75,4.0,1.5,400000.0
4470,2.5,5.0,2.5,831500.0
1800,1.75,3.0,1.0,471001.0
1630,3.25,3.0,3.0,385000.0
1030,1.0,3.0,1.0,326000.0
720,1.0,1.0,1.0,335000.0
1890,1.5,4.0,1.0,320000.0
1840,2.5,4.0,2.0,300000.0
2540,2.5,4.0,2.0,269950.0
3220,2.5,4.0,1.5,590000.0
1820,2.0,3.0,1.5,750000.0
1230,1.75,3.0,1.0,239950.0
1340,2.0,3.0,1.0,215000.0
1200,1.0,3.0,1.0,165000.0
1390,1.75,3.0,1.0,261350.0
1730,2.0,4.0,1.0,569000.0
1580,2.25,3.0,1.0,425000.0
3520,3.0,4.0,1.0,800000.0
2650,2.5,4.0,1.0,715000.0
1310,1.75,3.0,1.0,337000.0
2300,2.5,4.0,2.0,560000.0
1780,2.25,3.0,1.0,449500.0
1980,3.25,3.0,3.0,660000.0
1300,1.5,2.0,1.0,685000.0
3500,3.5,5.0,2.0,905000.0
1830,1.0,3.0,1.0,403500.0
1520,2.25,3.0,3.0,405000.0
2700,2.75,4.0,2.0,385000.0
1660,2.5,3.0,2.0,285000.0
1310,2.0,3.0,1.0,249900.0
2960,3.5,4.0,2.0,633634.0
2242,2.5,3.0,2.0,329900.0
2540,2.5,3.0,2.0,310000.0
1420,1.5,3.0,2.0,345000.0
1270,1.5,3.0,2.0,160797.0
1300,2.25,3.0,2.0,562500.0
3190,3.0,5.0,1.0,664950.0
2910,3.25,5.0,2.0,515000.0
1630,2.25,3.0,2.0,497000.0
2300,3.0,5.0,2.0,312891.0
3310,2.5,3.0,2.0,670000.0
940,1.5,2.0,2.0,362500.0
1020,0.75,2.0,2.0,402101.0
1520,1.75,3.0,1.0,438000.0
2330,1.75,4.0,1.5,687500.0
1010,1.5,3.0,1.0,160000.0
1070,1.75,3.0,1.0,415000.0
3170,2.5,3.0,2.0,405000.0
3030,2.5,4.0,3.0,880000.0
2270,2.5,3.0,2.0,585000.0
2341,2.5,4.0,2.0,640000.0
2130,3.5,3.0,2.0,819000.0
2300,1.75,3.0,1.0,520000.0
1660,1.0,3.0,1.0,367500.0
2610,2.75,4.0,1.0,762500.0
2150,1.0,3.0,1.0,300000.0
2410,2.5,3.0,1.0,625000.0
1580,1.5,2.0,1.0,530000.0
1740,2.5,3.0,2.0,379000.0
1270,1.0,2.0,1.0,615000.0
2550,2.25,2.0,2.0,660000.0
1860,2.25,3.0,2.0,380000.0
2700,1.75,4.0,1.0,314900.0
1460,1.5,3.0,1.0,324950.0
1330,1.75,3.0,1.0,225000.0
2070,2.5,3.0,2.0,535000.0
1360,1.5,3.0,1.0,348500.0
2650,2.5,4.0,2.0,725000.0
3580,3.0,4.0,1.5,925000.0
2034,1.0,2.0,1.0,549000.0
1230,2.0,3.0,1.0,400000.0
2450,2.5,4.0,2.0,620000.0
2840,2.75,6.0,1.0,665000.0
2090,2.5,4.0,2.0,349950.0
2470,2.0,4.0,1.5,339000.0
1720,1.75,3.0,1.0,615000.0
3090,3.25,4.0,2.0,751000.0
2320,1.75,4.0,1.5,941000.0
1740,1.75,4.0,1.0,600000.0
2950,2.5,4.0,2.0,455000.0
1500,2.5,3.0,1.0,485000.0
1810,1.5,3.0,1.0,358000.0
1100,1.0,3.0,1.0,339000.0
1490,1.0,3.0,1.0,258000.0
1200,1.5,2.0,2.0,455000.0
1890,2.5,4.0,1.0,437000.0
2200,1.75,3.0,1.0,689000.0
2510,2.5,4.0,1.0,319000.0
1420,2.25,3.0,3.0,510000.0
2000,1.75,3.0,1.0,440000.0
1460,2.0,2.0,1.0,1010000.0
3220,2.5,4.0,2.0,875000.0
1310,2.0,4.0,1.0,304000.0
690,1.0,2.0,1.0,139000.0
1150,1.75,3.0,1.0,464500.0
1480,1.0,3.0,1.0,336500.0
1850,1.75,4.0,1.0,230000.0
1930,2.5,3.0,2.0,425000.0
750,1.0,2.0,1.0,300000.0
1430,2.25,3.0,2.0,457500.0
1840,1.75,3.0,1.0,366000.0
1300,2.0,3.0,1.0,502000.0
1050,1.0,3.0,1.0,194000.0
2210,2.25,4.0,2.0,305000.0
4620,2.5,4.0,2.0,575000.0
1760,1.75,4.0,1.0,343500.0
850,1.0,3.0,1.0,325000.0
4690,3.25,4.0,2.0,600000.0
3920,3.5,4.0,2.0,850000.0
2140,2.5,3.0,2.0,420000.0
1180,2.0,2.0,1.0,257500.0
2360,2.5,5.0,1.0,317000.0
3060,2.25,3.0,1.5,970000.0
1670,2.25,3.0,1.0,252000.0
1820,1.5,3.0,1.5,683500.0
1970,2.5,3.0,2.0,289000.0
930,2.25,2.0,2.0,355000.0
2300,3.5,3.0,1.0,675000.0
2590,2.5,3.0,1.0,396500.0
1450,1.75,4.0,1.0,362500.0
1540,1.75,4.0,1.0,395000.0
2730,2.75,5.0,1.0,599000.0
880,1.0,3.0,1.0,218000.0
3190,2.5,4.0,2.0,589950.0
1330,1.5,3.0,1.0,218000.0
1500,1.75,3.0,1.0,360000.0
740,1.0,2.0,1.0,350000.0
2560,3.0,4.0,2.0,350000.0
2540,2.0,3.0,1.5,845000.0
3200,2.5,3.0,1.0,839000.0
3330,3.0,4.0,1.0,850000.0
900,1.0,2.0,1.0,329950.0
1600,1.5,4.0,1.5,425000.0
970,1.0,2.0,1.0,210000.0
1130,1.0,2.0,1.0,631500.0
650,1.0,2.0,1.0,295000.0
2400,2.25,3.0,1.5,575000.0
2280,2.5,3.0,2.0,415000.0
3550,2.25,4.0,1.0,859000.0
2050,2.5,4.0,2.0,639888.0
830,1.5,2.0,2.0,329445.0
2440,2.5,4.0,2.0,745641.0
1600,2.5,3.0,2.0,395000.0
3190,3.5,4.0,2.0,790000.0
2550,1.0,4.0,2.0,890000.0
2180,2.5,3.0,1.0,400000.0
1410,2.0,3.0,1.0,365500.0
1410,2.0,3.0,1.0,245000.0
2340,2.5,4.0,2.0,390000.0
1320,1.0,3.0,1.0,196500.0
1270,1.0,3.0,1.0,276900.0
4380,4.5,3.0,2.0,995000.0
1860,2.5,3.0,2.0,505000.0
1530,1.0,4.0,1.0,352000.0
3570,4.0,4.0,2.0,597326.0
1740,1.0,2.0,1.0,800000.0
1670,2.5,3.0,1.0,270000.0
1570,2.0,4.0,2.0,235000.0
1590,2.5,2.0,2.0,409900.0
2980,2.5,5.0,2.0,739900.0
2690,2.5,4.0,2.0,608000.0
900,1.0,2.0,1.0,381500.0
1440,0.75,2.0,1.0,562100.0
3000,2.5,4.0,2.0,740000.0
1640,1.0,3.0,1.5,308000.0
3100,3.5,5.0,1.0,905000.0
4000,3.5,4.0,2.0,762000.0
2020,2.0,4.0,1.5,356000.0
1840,1.5,3.0,1.5,750000.0
2100,2.25,4.0,1.0,418800.0
2460,2.25,4.0,1.0,276000.0
2610,2.5,3.0,2.0,725000.0
1460,2.0,3.0,1.0,285000.0
1050,1.0,3.0,1.0,205000.0
1790,2.5,3.0,2.0,583000.0
2180,2.5,4.0,1.5,657000.0
2050,2.25,4.0,2.0,386000.0
2790,3.0,5.0,1.0,589950.0
1700,2.25,3.0,1.5,575000.0
2380,2.5,3.0,2.0,574000.0
2000,2.0,5.0,1.5,690500.0
1670,1.75,2.0,1.0,565000.0
1190,1.5,3.0,1.0,500000.0
3040,2.25,6.0,1.0,330000.0
780,1.0,2.0,1.0,286000.0
2330,1.5,3.0,1.0,450000.0
2840,2.75,4.0,1.5,870000.0
2490,2.5,4.0,2.0,725000.0
770,1.0,2.0,1.0,275000.0
1850,2.75,3.0,1.0,645000.0
1090,1.0,3.0,1.0,152000.0
1780,2.0,4.0,1.5,315000.0
930,0.75,1.0,1.0,190000.0
2770,2.5,4.0,2.0,700000.0
1250,1.0,3.0,1.5,233000.0
1830,2.25,4.0,2.0,249000.0
870,1.0,2.0,1.0,310000.0
1150,1.5,3.0,1.0,265950.0
4500,3.25,5.0,2.0,860000.0
1150,1.0,3.0,1.5,200000.0
2000,2.25,4.0,2.0,402000.0
1900,2.0,6.0,1.0,305000.0
1640,1.75,3.0,1.0,505000.0
2420,2.5,3.0,2.0,482000.0
1790,1.75,3.0,1.0,299950.0
3920,2.5,4.0,2.0,770000.0
1640,2.25,3.0,1.0,245700.0
890,1.0,3.0,1.0,283000.0
1910,2.75,4.0,1.0,650000.0
2140,2.25,5.0,1.0,530000.0
2030,1.75,3.0,1.0,440000.0
4225,4.5,4.0,2.0,1005000.0
2680,2.25,3.0,1.0,599990.0
2030,2.5,4.0,2.0,544000.0
2060,1.0,2.0,1.0,270000.0
1060,1.0,2.0,1.5,435000.0
1010,1.0,3.0,1.0,349000.0
3310,2.25,4.0,2.0,1140000.0
2000,2.5,4.0,2.0,320000.0
3070,2.5,4.0,2.0,804100.0
1270,2.25,3.0,2.0,594000.0
3110,2.75,4.0,1.0,531500.0
2110,2.0,3.0,2.0,1150000.0
1400,2.25,3.0,2.0,374500.0
2310,2.75,4.0,1.0,450000.0
2700,2.5,5.0,1.0,744500.0
2370,2.25,5.0,2.0,913888.0
2760,2.5,4.0,2.0,760000.0
1610,1.75,2.0,1.0,346500.0
1230,1.75,3.0,1.0,280000.0
1900,1.75,3.0,1.0,557500.0
1580,1.5,3.0,1.0,260000.0
1620,1.75,3.0,1.0,640000.0
1940,2.5,7.0,2.0,280000.0
1230,1.0,3.0,1.0,205000.0
3160,3.25,5.0,2.0,957000.0
2700,2.5,5.0,1.0,625000.0
1880,1.5,4.0,1.0,680000.0
890,1.0,2.0,1.0,150000.0
1720,2.5,3.0,2.0,255950.0
1620,2.5,3.0,2.0,246500.0
1380,1.0,2.0,1.0,450000.0
1870,1.75,3.0,1.0,595888.0
1970,1.0,3.0,1.0,454000.0
1110,1.0,3.0,1.0,299900.0
1190,2.0,3.0,1.0,200000.0
1150,1.0,3.0,1.0,346500.0
2890,2.75,4.0,1.0,585000.0
1500,1.75,3.0,1.0,383000.0
1950,2.5,4.0,1.5,519000.0
1250,1.5,3.0,1.0,410000.0
2070,2.5,4.0,2.0,578000.0
1350,2.25,2.0,2.0,395000.0
1800,2.5,3.0,2.0,364000.0
1481,2.25,3.0,2.0,240000.0
1730,2.5,3.0,2.0,328423.0
2720,2.75,4.0,2.0,594000.0
2320,2.5,3.0,3.0,425000.0
1860,2.5,3.0,2.0,309620.0
2025,2.5,5.0,2.0,260000.0
1400,2.5,3.0,3.5,563500.0
2620,3.0,5.0,2.0,975000.0
2450,1.75,3.0,2.0,937000.0
1590,3.5,3.0,3.0,518500.0
2085,1.75,4.0,1.0,563500.0
3450,3.5,4.0,2.0,1050000.0
1780,2.25,3.0,2.0,350000.0
3060,2.5,4.0,2.0,826000.0
1700,2.0,3.0,1.0,225000.0
1330,2.0,4.0,1.0,235867.0
3060,3.0,4.0,2.0,399000.0
1220,1.5,3.0,1.0,177500.0
1600,1.5,4.0,1.0,224000.0
1530,1.75,4.0,1.5,302000.0
1980,2.5,3.0,1.0,760000.0
1730,2.5,3.0,1.0,460000.0
1170,1.0,3.0,1.0,415000.0
1950,1.75,2.0,1.0,669000.0
1470,2.0,3.0,1.0,254600.0
1400,1.5,3.0,1.0,357250.0
4040,3.5,4.0,2.0,910000.0
3110,3.0,6.0,1.5,725000.0
1490,1.5,3.0,1.5,670000.0
1770,1.5,4.0,2.0,440000.0
3320,3.5,4.0,1.0,1025000.0
950,1.0,2.0,1.0,320000.0
2430,2.5,4.0,2.0,310000.0
2660,2.5,4.0,1.0,772650.0
2670,2.5,4.0,2.0,669950.0
2720,3.5,5.0,2.0,690000.0
3200,2.5,4.0,1.0,385000.0
2480,2.5,3.0,1.5,663000.0
1780,2.25,3.0,1.0,300000.0
1590,1.75,2.0,1.0,225500.0
1550,2.0,3.0,1.5,320000.0
2850,2.75,3.0,1.0,775000.0
2600,2.75,3.0,1.5,805000.0
1230,1.0,4.0,1.5,252750.0
2080,2.0,5.0,1.0,254000.0
3600,3.5,6.0,2.0,620000.0
2110,2.75,4.0,1.0,435000.0
2550,2.5,4.0,1.0,460000.0
1650,2.5,3.0,2.0,268000.0
1370,1.5,2.0,2.0,446000.0
1010,1.0,2.0,1.0,285000.0
2330,2.0,3.0,2.5,530000.0
620,1.0,2.0,1.0,402000.0
2450,1.5,3.0,1.0,358000.0
2530,2.75,4.0,1.0,354950.0
2220,2.5,4.0,2.0,405000.0
2110,1.75,4.0,1.0,568000.0
3690,3.0,5.0,1.0,575000.0
1940,2.5,4.0,1.0,315000.0
2070,2.25,4.0,2.0,280927.0
2160,2.5,4.0,1.0,440000.0
2600,2.25,4.0,1.0,270000.0
2880,2.75,4.0,1.5,755000.0
2260,2.25,4.0,2.0,289659.0
3640,3.0,5.0,2.0,555000.0
1530,1.5,3.0,1.0,450000.0
2490,2.5,3.0,2.0,1145000.0
1440,1.75,3.0,1.0,495000.0
1720,1.75,4.0,1.0,580000.0
2480,2.5,4.0,1.0,560000.0
3990,3.5,4.0,2.0,1080000.0
840,1.75,2.0,1.0,450000.0
2270,2.0,3.0,1.0,815000.0
2580,2.5,4.0,2.0,354000.0
1580,1.75,3.0,1.0,279900.0
950,1.0,2.0,1.0,339000.0
3740,3.25,3.0,2.5,710000.0
2620,2.75,4.0,1.0,815000.0
2080,1.75,3.0,1.0,800000.0
1660,2.0,3.0,1.0,638000.0
1520,1.75,3.0,1.0,475580.0
1140,1.0,3.0,1.0,243800.0
3240,2.5,3.0,2.0,600000.0
2460,2.0,3.0,1.0,620000.0
1750,2.75,4.0,1.5,750000.0
2430,1.75,3.0,2.0,626000.0
1060,1.0,3.0,1.0,230000.0
2410,3.0,3.0,2.0,537000.0
720,1.0,2.0,1.0,210000.0
1260,1.75,3.0,1.0,200500.0
1640,1.0,3.0,1.0,253500.0
1310,1.0,3.0,1.0,150000.0
2120,1.5,3.0,1.0,440000.0
3320,1.75,3.0,1.5,667000.0
1210,1.0,3.0,1.0,660000.0
2590,2.75,3.0,2.0,695000.0
2250,2.5,4.0,2.0,440000.0
1090,1.0,3.0,1.5,219500.0
1660,1.5,3.0,2.0,220000.0
1780,1.0,2.0,1.0,270000.0
3370,3.5,4.0,2.0,900000.0
2990,2.5,4.0,2.0,800000.0
2280,2.0,5.0,1.5,365000.0
2830,2.75,5.0,1.5,451000.0
920,1.0,2.0,1.0,202000.0
1240,1.75,2.0,1.0,471000.0
3230,2.5,4.0,1.0,827000.0
2500,2.5,5.0,1.0,235000.0
1390,1.75,2.0,1.0,216500.0
1940,1.75,5.0,1.5,359000.0
1900,2.0,3.0,1.0,252500.0
2380,1.5,3.0,1.0,370000.0
1480,2.0,3.0,1.0,663000.0
3460,3.75,4.0,2.0,971971.0
1444,1.75,3.0,1.5,420000.0
1930,3.0,4.0,1.0,330675.0
1200,1.0,4.0,1.5,240000.0
1769,2.5,3.0,2.0,334888.0
2490,2.5,3.0,2.5,414000.0
3060,3.25,4.0,2.0,782900.0
3030,2.75,4.0,2.0,525000.0
2370,2.5,3.0,2.0,429900.0
1370,3.25,3.0,2.0,390000.0
1500,1.75,3.0,1.0,224000.0
1715,2.25,3.0,2.0,257500.0
1110,1.0,2.0,1.0,665000.0
2400,2.75,5.0,2.0,327000.0
1520,1.0,3.0,1.5,425000.0
3190,2.75,4.0,2.0,687500.0
2400,2.25,3.0,1.5,672500.0
1060,1.0,3.0,1.0,140000.0
1220,1.75,2.0,1.0,215500.0
2020,2.25,4.0,1.0,464900.0
2300,2.25,4.0,1.0,417000.0
2300,2.75,4.0,1.0,453000.0
1660,2.5,3.0,2.0,700000.0
1650,1.75,3.0,1.0,259500.0
2110,2.5,4.0,1.0,460000.0
1960,1.75,3.0,1.0,561500.0
2770,2.5,4.0,2.0,641000.0
2440,1.75,4.0,1.0,330000.0
1320,1.0,2.0,1.0,447000.0
2570,2.5,4.0,2.0,320000.0
940,1.0,2.0,1.0,212700.0
700,1.0,2.0,1.0,260000.0
1400,2.0,3.0,2.0,410000.0
1890,2.5,4.0,2.0,355000.0
720,1.0,2.0,1.0,275500.0
2410,1.75,3.0,1.0,415000.0
1630,2.5,3.0,1.0,279000.0
2330,1.75,5.0,1.0,350000.0
1330,2.25,2.0,2.0,355000.0
3190,2.25,4.0,2.0,750000.0
1400,1.75,3.0,1.0,235000.0
970,1.0,3.0,1.0,209950.0
1010,1.75,3.0,1.0,230000.0
3580,2.5,3.0,1.5,725000.0
1050,1.0,2.0,1.0,430000.0
2500,2.5,5.0,1.0,661500.0
2630,3.0,3.0,2.0,738000.0
910,1.0,3.0,1.0,221000.0
2610,2.5,3.0,2.0,665000.0
1720,2.5,3.0,2.0,255000.0
2040,1.75,3.0,1.0,355000.0
3260,2.5,5.0,1.5,755000.0
1590,1.5,3.0,1.0,300000.0
1440,1.0,4.0,1.5,500000.0
900,1.0,2.0,1.0,191000.0
3120,4.0,6.0,2.0,315000.0
1060,2.5,3.0,2.0,415000.0
3000,2.5,4.0,2.0,394000.0
2230,2.5,3.0,2.0,490000.0
1890,1.75,5.0,1.5,523460.0
4150,3.5,4.0,2.0,550000.0
1780,1.75,3.0,1.0,342000.0
2710,2.5,4.0,2.0,560000.0
4390,4.25,4.0,2.0,1050000.0
1640,1.5,2.0,1.5,710000.0
1670,2.25,3.0,1.5,1020000.0
2570,2.5,3.0,2.0,399950.0
1500,1.0,2.0,1.0,480000.0
2710,1.0,3.0,2.0,410000.0
2860,1.75,4.0,1.0,530000.0
840,0.75,2.0,1.0,528000.0
2990,2.5,4.0,2.0,469900.0
1170,1.0,5.0,1.0,397000.0
1200,1.5,3.0,1.0,718500.0
1020,1.0,2.0,1.0,195000.0
910,1.0,2.0,1.0,285000.0
700,1.0,1.0,1.0,295000.0
2420,1.75,4.0,1.0,602000.0
1950,1.75,3.0,1.0,235000.0
3060,2.5,4.0,2.0,465000.0
1390,1.0,4.0,1.0,234000.0
1200,1.5,2.0,3.0,504200.0
2440,2.5,3.0,2.0,710000.0
2310,3.25,3.0,2.0,589500.0
2600,2.75,3.0,1.5,415000.0
1490,2.25,3.0,2.0,735000.0
2432,2.5,3.0,2.0,427000.0
3610,2.75,4.0,2.0,982000.0
2530,3.0,4.0,2.0,459000.0
2790,2.75,4.0,2.0,483453.0
1670,3.0,3.0,1.0,246950.0
1170,1.5,1.0,2.0,235000.0
1350,2.0,4.0,3.0,288790.0
1110,1.75,2.0,2.0,229800.0
1100,1.25,1.0,3.0,516500.0
1040,1.0,3.0,1.0,234000.0
1910,1.75,2.0,2.0,230000.0
1370,1.0,4.0,1.0,300000.0
1500,1.5,3.0,1.5,470000.0
1200,1.0,3.0,1.0,339900.0
1050,1.0,2.0,1.0,650000.0
2670,2.5,5.0,1.5,585000.0
2190,2.5,4.0,1.0,699900.0
3130,2.5,4.0,2.0,598000.0
1700,2.5,3.0,1.0,475000.0
1700,1.75,3.0,1.0,314500.0
1360,3.5,3.0,2.0,397000.0
1610,2.0,3.0,1.0,345000.0
2130,2.75,5.0,1.0,325000.0
1800,1.0,3.0,1.0,265000.0
2950,2.75,4.0,1.0,402000.0
2120,2.25,3.0,2.0,835000.0
3500,2.5,4.0,2.0,780000.0
1440,2.0,3.0,1.0,250000.0
1780,2.5,2.0,2.0,935000.0
960,1.0,2.0,1.0,300000.0
1510,1.75,2.0,1.0,419000.0
1010,1.5,1.0,1.0,410000.0
3600,1.75,3.0,2.0,461000.0
1300,1.75,3.0,1.0,385000.0
2500,2.25,4.0,1.5,669500.0
2090,2.25,3.0,1.0,491950.0
2070,2.25,3.0,1.5,560000.0
1320,1.0,3.0,1.0,370000.0
1360,2.0,4.0,1.0,263400.0
930,1.0,2.0,1.0,100000.0
1760,2.5,3.0,1.5,289950.0
1410,1.75,3.0,2.0,263000.0
2570,2.5,4.0,2.0,397500.0
1300,2.75,3.0,1.0,245000.0
1580,1.0,3.0,1.0,535000.0
2960,2.5,4.0,2.0,449000.0
2330,3.0,4.0,2.0,490000.0
2070,2.25,4.0,1.0,445800.0
970,1.0,2.0,1.0,345000.0
2310,2.25,3.0,2.0,327500.0
2290,2.5,4.0,2.0,436500.0
1720,2.25,3.0,1.0,550000.0
1190,1.5,2.0,1.0,441000.0
870,1.0,2.0,1.0,406500.0
1068,1.5,2.0,2.0,243000.0
2140,2.75,4.0,2.0,359500.0
3300,2.5,4.0,2.0,760000.0
2820,3.25,5.0,1.5,408000.0
2440,3.0,4.0,2.0,480000.0
1800,1.5,4.0,1.5,875000.0
1010,1.0,3.0,1.0,308000.0
3220,2.75,4.0,1.5,880000.0
1200,1.0,2.0,2.0,170000.0
1470,2.25,3.0,2.0,491500.0
2600,2.5,3.0,2.0,515000.0
2750,1.5,4.0,1.0,550000.0
1320,1.0,2.0,1.0,255000.0
3350,2.5,3.0,2.0,635000.0
2650,2.5,3.0,2.0,850000.0
1860,2.0,2.0,1.0,265000.0
960,1.0,3.0,1.0,349810.0
2010,1.75,4.0,1.0,972000.0
900,1.0,2.0,1.0,235000.0
2340,2.5,4.0,2.0,330000.0
3720,3.0,4.0,3.0,500000.0
1890,2.0,3.0,1.0,570000.0
1460,2.5,3.0,2.0,544000.0
3180,2.5,3.0,1.0,439000.0
1980,2.25,4.0,2.0,530000.0
1090,2.0,2.0,3.0,427500.0
2230,2.5,4.0,2.0,337000.0
3330,2.75,4.0,2.0,1095000.0
1880,2.0,4.0,1.0,435000.0
